,0
1251,0.0019105165586079317
1252,0.24120226419699567
1253,0.23475318846428836
1254,0.05256761224237614
1255,0.08543116718388377
1256,0.1646464854063333
1257,0.1625585904523599
1258,0.4619692674659877
1259,0.14487003617137428
1260,0.05462793114093147
1261,0.03440282270865644
1262,0.09015880223001685
1263,0.09921815735900308
1264,0.14763371288282712
1265,0.4118952283350629
1266,0.15295797702169822
1267,0.5288578470913412
1268,0.012109028065803513
1269,0.11961051945177922
1270,0.03464814121948775
1271,0.03032688107476579
1272,0.21319656039544627
1273,0.05786532588820507
1274,0.2541394247031569
1275,0.15702606771621785
1276,0.025859720515742958
1277,0.05163997471225915
1278,0.34063307849899227
1279,0.04895945714268934
1280,0.1143171921801277
1281,0.3737328815105514
1282,0.21008602172829935
1283,0.009552970671105561
1284,0.7387561733465837
1285,0.11832352725945455
1286,0.04167296814888933
1287,0.06944414219618131
1288,0.5941508567722632
1289,0.09618097313818436
1290,0.09596436319095122
1291,0.5380296573296286
1292,0.006280607838277212
1293,0.13056996711587793
1294,0.17253792212060995
1295,0.01345451801680854
1296,0.00937055704381044
1297,0.05137496061519239
1298,0.06607647389166535
1299,0.025362989977551133
1300,0.9812037973305429
1301,0.7278107212169783
1302,0.03331143279597071
1303,0.5859329209026496
1304,0.3214360544481526
1305,0.021432975095360907
1306,0.23932604372120278
1307,0.3248375830712368
1308,0.5232168493856401
1309,0.09184708540753903
1310,0.09288380286930134
1311,0.05506175200696902
1312,0.05450062094018852
1313,0.563072884939403
1314,0.28163461712173254
1315,0.1620222147853174
1316,0.009733713868787637
1317,0.000663842934459067
1318,0.29330038866877844
1319,0.09704656454361066
1320,0.0686871311099122
1321,0.4306477544977134
1322,0.18930160429842996
1323,0.6827691876957828
1324,0.04977000338308365
1325,0.1918873136144913
1326,0.09462544641638818
1327,0.13178326167757742
1328,0.3395748017208309
1329,0.14690414217446332
1330,0.1836800842968409
1331,0.15441798406095728
1332,0.16424658551469318
1333,0.15129917257718495
1334,0.017304579736932092
1335,0.008108081778042488
1336,0.014143520350752427
1337,0.44724873220222505
